row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,year,month,month_name,profit
5621,US-2017-124163,2017-09-25,30/09/2017,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601.0,Central,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,3.04,2017,9,September,0.2980845121930648
5622,US-2017-124163,2017-09-25,30/09/2017,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601.0,Central,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",201.96,2017,9,September,31.917678948532693
5623,US-2017-124163,2017-09-25,30/09/2017,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601.0,Central,FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,68.64,2017,9,September,-10.391222782778792
5624,CA-2017-121748,2017-10-24,28/10/2017,Second Class,VW-21775,Victoria Wilson,Corporate,United States,Los Angeles,California,90032.0,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100.0,2017,10,October,-12.613053742999568
5625,CA-2017-121748,2017-10-24,28/10/2017,Second Class,VW-21775,Victoria Wilson,Corporate,United States,Los Angeles,California,90032.0,West,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),359.98,2017,10,October,-52.108710731748346
5626,CA-2015-126683,2015-09-29,01/10/2015,Second Class,PP-18955,Paul Prost,Home Office,United States,Seattle,Washington,98115.0,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2015,9,September,1.8170493409990873
5627,CA-2015-126683,2015-09-29,01/10/2015,Second Class,PP-18955,Paul Prost,Home Office,United States,Seattle,Washington,98115.0,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",2348.82,2015,9,September,462.5598184046866
5628,CA-2018-148810,2018-06-26,01/07/2018,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Miami,Florida,33180.0,South,OFF-LA-10004689,Office Supplies,Labels,Avery 512,13.872,2018,6,June,2.9675687432191067
5629,CA-2018-148810,2018-06-26,01/07/2018,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Miami,Florida,33180.0,South,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,273.552,2018,6,June,73.09835231944815
5630,US-2017-146066,2017-08-21,23/08/2017,Second Class,RB-19465,Rick Bensley,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",815.292,2017,8,August,-44.07637104683
5631,CA-2015-127614,2015-02-11,15/02/2015,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320.0,South,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,234.45,2015,2,February,-41.26759856257941
5632,CA-2015-127614,2015-02-11,15/02/2015,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320.0,South,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1256.22,2015,2,February,123.13070573232855
5633,CA-2015-127614,2015-02-11,15/02/2015,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320.0,South,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,2015,2,February,-0.6131626062682004
5634,CA-2017-101742,2017-09-23,28/09/2017,Second Class,CR-12580,Clay Rozendal,Home Office,United States,New York City,New York,10009.0,East,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,10.528,2017,9,September,0.5626422793435177
5635,CA-2016-134943,2016-12-05,06/12/2016,First Class,SU-20665,Stephanie Ulpright,Home Office,United States,Ann Arbor,Michigan,48104.0,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,152.8,2016,12,December,-6.215938620842583
5636,CA-2018-123022,2018-09-03,08/09/2018,Standard Class,SC-20050,Sample Company A,Home Office,United States,La Mesa,California,91941.0,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",82.56,2018,9,September,6.082809931034494
5637,CA-2018-123022,2018-09-03,08/09/2018,Standard Class,SC-20050,Sample Company A,Home Office,United States,La Mesa,California,91941.0,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,284.97,2018,9,September,6.9082373627883955
5638,CA-2018-113208,2018-03-26,02/04/2018,Standard Class,ML-18040,Michelle Lonsdale,Corporate,United States,Dearborn,Michigan,48126.0,Central,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",60.84,2018,3,March,-9.604529379435693
5639,CA-2015-154893,2015-12-21,27/12/2015,Standard Class,GM-14440,Gary McGarr,Consumer,United States,San Diego,California,92024.0,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76,2015,12,December,-228.55507044470968
5640,CA-2015-154893,2015-12-21,27/12/2015,Standard Class,GM-14440,Gary McGarr,Consumer,United States,San Diego,California,92024.0,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16,2015,12,December,-74.10528920036303
5641,CA-2015-147900,2015-09-23,28/09/2015,Standard Class,JK-15640,Jim Kriz,Home Office,United States,Lakewood,Ohio,44107.0,East,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,28.8,2015,9,September,4.800025795517988
5642,CA-2018-106355,2018-04-02,05/04/2018,First Class,AT-10435,Alyssa Tate,Home Office,United States,Meriden,Connecticut,6450.0,East,OFF-AR-10000246,Office Supplies,Art,Newell 318,11.12,2018,4,April,-1.0284444274997924
5643,CA-2017-127985,2017-04-01,05/04/2017,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Columbus,Georgia,31907.0,South,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,7.04,2017,4,April,0.14938705833070348
5644,CA-2016-166604,2016-05-15,20/05/2016,Second Class,AH-10690,Anna Häberlin,Corporate,United States,Roswell,Georgia,30076.0,South,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,17.94,2016,5,May,5.083973298945967
5645,CA-2018-120719,2018-03-23,26/03/2018,First Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,98105.0,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",34.76,2018,3,March,-3.552384776730572
5646,CA-2018-127117,2018-04-14,19/04/2018,Standard Class,HM-14860,Harry Marie,Corporate,United States,Morristown,New Jersey,7960.0,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,74.45,2018,4,April,-11.189384004660951
5647,CA-2016-104241,2016-01-04,09/01/2016,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Alexandria,Virginia,22304.0,South,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,192.22,2016,1,January,39.51759649299507
5648,CA-2018-168179,2018-11-02,07/11/2018,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Salt Lake City,Utah,84106.0,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19.44,2018,11,November,1.4812436525795565
5649,CA-2018-142342,2018-07-17,19/07/2018,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307.0,West,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,32.4,2018,7,July,1.2393058104630637
5650,CA-2018-142342,2018-07-17,19/07/2018,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307.0,West,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",57.9,2018,7,July,1.0824424087758124
5651,CA-2018-142342,2018-07-17,19/07/2018,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307.0,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,10.56,2018,7,July,0.8754833733725852
5652,CA-2018-142342,2018-07-17,19/07/2018,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307.0,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1194.165,2018,7,July,-84.14486885362962
5653,CA-2018-109099,2018-10-06,11/10/2018,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10009.0,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,40.99,2018,10,October,-1.3747311467505974
5654,US-2015-134187,2015-11-04,11/11/2015,Standard Class,TH-21235,Tiffany House,Corporate,United States,Long Beach,California,90805.0,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,2.94,2015,11,November,0.12865037565234166
5655,CA-2017-145261,2017-12-18,21/12/2017,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301.0,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,45.24,2017,12,December,-7.465720682530546
5656,CA-2017-145261,2017-12-18,21/12/2017,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301.0,West,OFF-AR-10004078,Office Supplies,Art,Newell 312,18.688,2017,12,December,-1.7142975959892657
5657,CA-2017-145261,2017-12-18,21/12/2017,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301.0,West,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",11.648,2017,12,December,2.9104720755417643
5658,CA-2017-145261,2017-12-18,21/12/2017,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301.0,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,112.776,2017,12,December,3.396428060369284
5659,CA-2017-145261,2017-12-18,21/12/2017,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301.0,West,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",377.45,2017,12,December,23.655010663750453
5660,CA-2017-145261,2017-12-18,21/12/2017,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301.0,West,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,15.936,2017,12,December,-1.195413166248416
5661,CA-2017-145261,2017-12-18,21/12/2017,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301.0,West,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,28.68,2017,12,December,5.691215075105399
5662,CA-2017-108875,2017-09-24,01/10/2017,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Aurora,Colorado,80013.0,West,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,21.44,2017,9,September,1.2276104584552299
5663,CA-2017-108875,2017-09-24,01/10/2017,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Aurora,Colorado,80013.0,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,511.056,2017,9,September,145.43718192734443
5664,CA-2017-141957,2017-07-21,21/07/2017,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,43055.0,East,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,18.656,2017,7,July,-0.7460718574776433
5665,CA-2017-141957,2017-07-21,21/07/2017,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,43055.0,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.088,2017,7,July,0.8086418174044437
5666,CA-2017-141957,2017-07-21,21/07/2017,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,43055.0,East,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,66.688,2017,7,July,15.504987529394151
5667,CA-2017-141957,2017-07-21,21/07/2017,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,43055.0,East,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",99.488,2017,7,July,-12.272696821555032
5668,CA-2017-142405,2017-06-11,15/06/2017,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,98103.0,West,OFF-LA-10004093,Office Supplies,Labels,Avery 486,14.62,2017,6,June,-0.0601129526280228
5669,CA-2017-142405,2017-06-11,15/06/2017,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,98103.0,West,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,53.984,2017,6,June,12.637644812284233
5670,CA-2017-142405,2017-06-11,15/06/2017,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,98103.0,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,2017,6,June,-55.390816423146866
5671,CA-2016-141012,2016-06-09,11/06/2016,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Pocatello,Idaho,83201.0,West,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,355.36,2016,6,June,-8.79713337710523
5672,CA-2016-141012,2016-06-09,11/06/2016,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Pocatello,Idaho,83201.0,West,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,140.376,2016,6,June,33.42260501110963
5673,CA-2018-127922,2018-10-27,03/11/2018,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Dallas,Texas,75081.0,Central,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,15.84,2018,10,October,0.8972896743209354
5674,CA-2018-127922,2018-10-27,03/11/2018,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Dallas,Texas,75081.0,Central,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8.448,2018,10,October,-1.4112307598029896
5675,CA-2017-146318,2017-01-22,27/01/2017,Standard Class,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,98105.0,West,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,12.96,2017,1,January,-1.4393367842943756
5676,CA-2015-135993,2015-05-28,02/06/2015,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Seattle,Washington,98115.0,West,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,57.408,2015,5,May,13.236928144977574
5677,CA-2015-135993,2015-05-28,02/06/2015,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Seattle,Washington,98115.0,West,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,27.6,2015,5,May,-2.373930786111095
5678,CA-2015-126802,2015-12-29,05/01/2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Chicago,Illinois,60610.0,Central,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,38.976,2015,12,December,1.4350464081256653
5679,CA-2017-143924,2017-07-28,03/08/2017,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Holland,Michigan,49423.0,Central,OFF-FA-10000735,Office Supplies,Fasteners,Staples,20.44,2017,7,July,-2.214935755913127
5680,CA-2017-143924,2017-07-28,03/08/2017,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Holland,Michigan,49423.0,Central,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,109.92,2017,7,July,-13.509347751956359
5681,CA-2017-141551,2017-09-24,30/09/2017,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,74012.0,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,6.38,2017,9,September,-1.2743271164239296
5682,CA-2017-141551,2017-09-24,30/09/2017,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,74012.0,Central,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,6.48,2017,9,September,0.24339985783730475
5683,CA-2015-164315,2015-04-02,08/04/2015,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605.0,South,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,15.84,2015,4,April,2.005140666545555
5684,CA-2015-164315,2015-04-02,08/04/2015,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605.0,South,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,1049.93,2015,4,April,-103.04734036140559
5685,CA-2015-164315,2015-04-02,08/04/2015,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605.0,South,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.9,2015,4,April,-14.564974389446782
5686,CA-2016-131072,2016-11-05,05/11/2016,Same Day,KL-16645,Ken Lonsdale,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",98.352,2016,11,November,24.997830218522722
5687,CA-2015-131541,2015-07-28,28/07/2015,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,32712.0,South,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",14.32,2015,7,July,4.081743184054301
5688,CA-2015-131541,2015-07-28,28/07/2015,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,32712.0,South,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",129.888,2015,7,July,15.129722397239286
5689,CA-2015-131541,2015-07-28,28/07/2015,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,32712.0,South,OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",48.944,2015,7,July,-2.7044516304153383
5690,CA-2016-119550,2016-12-26,31/12/2016,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Houston,Texas,77070.0,Central,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",275.058,2016,12,December,-0.24065881897877514
5691,US-2016-138093,2016-12-10,16/12/2016,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215.0,East,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,27.36,2016,12,December,1.3152500783827177
5692,US-2016-138093,2016-12-10,16/12/2016,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215.0,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,2016,12,December,-8.946074794112972
5693,US-2016-138093,2016-12-10,16/12/2016,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215.0,East,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,134.99,2016,12,December,11.804737000778841
5694,US-2016-138093,2016-12-10,16/12/2016,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215.0,East,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,26.4,2016,12,December,2.354390409025803
5695,US-2016-138093,2016-12-10,16/12/2016,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215.0,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,542.94,2016,12,December,-100.05578923217907
